token_text,start_capital,all_capital,capital_ratio,length,vowel_ratio,number_of_vowels,numeric_charecter,numeric_ratio,number_of_nonAlphanumeric,nonAlphanumericRatio,previous_word_text,prev_start_capital,prev_all_capital,prev_capital_ratio,prev_length,prev_vowel_ratio,prev_number_of_vowels,prev_numeric_charecter,prev_numeric_ratio,prev_number_of_nonAlphanumeric,prev_nonAlphanumericRatio,next_word_text,next_start_capital,next_all_capital,next_capital_ratio,next_length,next_vowel_ratio,next_number_of_vowels,next_numeric_charecter,next_numeric_ratio,next_number_of_nonAlphanumeric,next_nonAlphanumericRatio,class
Olanaklarýnýn,1,0,0.07692307692307693,13,1.1666666666666667,6.0,0.0,0.0,0.0,0.0,SANTEM,1,1,1.0,6,2.0,2.0,0.0,0.0,0.0,0.0,Belirlenmesi,1,0,0.08333333333333333,12,1.4,5.0,0.0,0.0,0.0,0.0,9
Belirlenmesi,1,0,0.08333333333333333,12,1.4,5.0,0.0,0.0,0.0,0.0,Olanaklarýnýn,1,0,0.07692307692307693,13,1.1666666666666667,6.0,0.0,0.0,0.0,0.0,Temiz,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,9
Temiz,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Belirlenmesi,1,0,0.08333333333333333,12,1.4,5.0,0.0,0.0,0.0,0.0,xJUIRO7peV,0,0,0.6,10,1.25,4.0,1.0,0.1,0.0,0.0,9
xJUIRO7peV,0,0,0.6,10,1.25,4.0,1.0,0.1,0.0,0.0,Temiz,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Uygulanabilirliðinin,1,0,0.05,20,1.2222222222222223,9.0,0.0,0.0,0.0,0.0,11
Uygulanabilirliðinin,1,0,0.05,20,1.2222222222222223,9.0,0.0,0.0,0.0,0.0,xJUIRO7peV,0,0,0.6,10,1.25,4.0,1.0,0.1,0.0,0.0,,0,0,0.14147646892240617,6,1.561888766073791,2.2878388221162904,0.35677756575200575,0.10105895744753904,0.0009296669382192975,0.00010373931385226113,9
Baþkaný,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.13838160511823228,6,1.4934082886833155,2.2797709619723863,0.34843442377668754,0.10643805249735429,0.001072766083056304,0.00012122500715514444,ndan,0,0,0.0,4,3.0,1.0,0.0,0.0,0.0,0.0,6
ndan,0,0,0.0,4,3.0,1.0,0.0,0.0,0.0,0.0,Baþkaný,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,vueOcGjHJx,0,0,0.4,10,2.3333333333333335,3.0,0.0,0.0,0.0,0.0,11
vueOcGjHJx,0,0,0.4,10,2.3333333333333335,3.0,0.0,0.0,0.0,0.0,ndan,0,0,0.0,4,3.0,1.0,0.0,0.0,0.0,0.0,vSTgLj3yzG,0,0,0.4,10,9.0,0.0,1.0,0.1,0.0,0.0,11
vSTgLj3yzG,0,0,0.4,10,9.0,0.0,1.0,0.1,0.0,0.0,vueOcGjHJx,0,0,0.4,10,2.3333333333333335,3.0,0.0,0.0,0.0,0.0,TÜBÝTAK,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,11
TÜBÝTAK,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,vSTgLj3yzG,0,0,0.4,10,9.0,0.0,1.0,0.1,0.0,0.0,,0,0,0.14148615776427184,6,1.5619957301037921,2.2879955019424862,0.35680199922452677,0.10106587834587129,0.0009297306053154638,0.00010373931385226115,7
Malzemeler,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,,0,0,0.13839108201215902,6,1.493510562912098,2.279927089281109,0.3484582858793979,0.10644534177639123,0.001072839550121299,0.00012122500715514444,JB4pfkerca,1,0,0.2,10,3.5,2.0,1.0,0.1,0.0,0.0,9
JB4pfkerca,1,0,0.2,10,3.5,2.0,1.0,0.1,0.0,0.0,Malzemeler,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,2boyutlu,0,0,0.0,8,1.3333333333333333,3.0,1.0,0.125,0.0,0.0,11
2boyutlu,0,0,0.0,8,1.3333333333333333,3.0,1.0,0.125,0.0,0.0,JB4pfkerca,1,0,0.2,10,3.5,2.0,1.0,0.1,0.0,0.0,nNAgbfHbZA,0,0,0.5,10,4.0,2.0,0.0,0.0,0.0,0.0,9
nNAgbfHbZA,0,0,0.5,10,4.0,2.0,0.0,0.0,0.0,0.0,2boyutlu,0,0,0.0,8,1.3333333333333333,3.0,1.0,0.125,0.0,0.0,Konferansý,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,11
Konferansý,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,nNAgbfHbZA,0,0,0.5,10,4.0,2.0,0.0,0.0,0.0,0.0,Yeni,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,9
Yeni,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,Konferansý,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,Grafen,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,9
Grafen,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,Yeni,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,amp,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,9
amp,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,Grafen,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,3,0,0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,11
3,0,0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,amp,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,,0,0,0.1414958472696659,6,1.562102701459093,2.288152192498708,0.35682643437034417,0.10107279971817275,0.0009297942767717927,0.00010373931385226115,9
Ziyaret,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.13840055955509917,6,1.4936128441450054,2.280083227282019,0.348482149616275,0.10645263155462546,0.0010729130222175954,0.00012122500715514444,MAM,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,7
MAM,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,Ziyaret,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,ý,0,0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,7
ý,0,0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,MAM,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,MÜSÝAD,1,1,1.0,6,1.0,3.0,0.0,0.0,0.0,0.0,11
MÜSÝAD,1,1,1.0,6,1.0,3.0,0.0,0.0,0.0,0.0,ý,0,0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,Kurulu,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,7
Kurulu,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,MÜSÝAD,1,1,1.0,6,1.0,3.0,0.0,0.0,0.0,0.0,Tarým,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,7
Tarým,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Kurulu,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,Gýda,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,7
Gýda,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,Tarým,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,TÜBÝTAK,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,7
TÜBÝTAK,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Gýda,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,Sektör,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,7
Sektör,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,TÜBÝTAK,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,etti,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,7
etti,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,Sektör,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,EXqkKcvwKP,1,0,0.5,10,9.0,1.0,0.0,0.0,0.0,0.0,11
EXqkKcvwKP,1,0,0.5,10,9.0,1.0,0.0,0.0,0.0,0.0,etti,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,Hayvancýlýk,1,0,0.09090909090909091,11,1.75,4.0,0.0,0.0,0.0,0.0,11
Hayvancýlýk,1,0,0.09090909090909091,11,1.75,4.0,0.0,0.0,0.0,0.0,EXqkKcvwKP,1,0,0.5,10,9.0,1.0,0.0,0.0,0.0,0.0,,0,0,0.14150553743863384,6,1.5622096801401952,2.288308893785689,0.35685087118957237,0.10107972156447587,0.0009298579525885831,0.00010373931385226113,7
Merkezi,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.13841003774709718,6,1.493715132382517,2.280239375975847,0.3485060149874308,0.10645992183209119,0.0010729864993455382,0.00012122500715514444,Ýþbirliði,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,7
Ýþbirliði,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,Merkezi,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Ýdaresi,1,0,0.14285714285714285,7,0.75,4.0,0.0,0.0,0.0,0.0,11
Ýdaresi,1,0,0.14285714285714285,7,0.75,4.0,0.0,0.0,0.0,0.0,Ýþbirliði,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,Kalkýnma,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,7
Kalkýnma,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,Ýdaresi,1,0,0.14285714285714285,7,0.75,4.0,0.0,0.0,0.0,0.0,KOP,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,7
KOP,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,Kalkýnma,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,Bölge,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,7
Bölge,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,KOP,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,Araþtýrma,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,7
Araþtýrma,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,Bölge,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,uSilMiZ6S0,0,0,0.4,10,1.6666666666666667,3.0,2.0,0.2,0.0,0.0,7
uSilMiZ6S0,0,0,0.4,10,1.6666666666666667,3.0,2.0,0.2,0.0,0.0,Araþtýrma,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,Baþkanlýðý,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,11
Baþkanlýðý,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,uSilMiZ6S0,0,0,0.4,10,1.6666666666666667,3.0,2.0,0.2,0.0,0.0,6xnOzXVm56,0,0,0.3,10,6.0,1.0,3.0,0.3,0.0,0.0,7
6xnOzXVm56,0,0,0.3,10,6.0,1.0,3.0,0.3,0.0,0.0,Baþkanlýðý,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,Marmara,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,11
Marmara,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,6xnOzXVm56,0,0,0.3,10,6.0,1.0,3.0,0.3,0.0,0.0,Arasýnda,1,0,0.125,8,1.0,4.0,0.0,0.0,0.0,0.0,7
Arasýnda,1,0,0.125,8,1.0,4.0,0.0,0.0,0.0,0.0,Marmara,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.1415152282712211,6,1.5623166661476011,2.288465605804165,0.356875309682326,0.10108664388481312,0.0009299216327661332,0.00010373931385226112,11
Ýyileþtiren,1,0,0.09090909090909091,11,1.2,5.0,0.0,0.0,0.0,0.0,,0,0,0.1384195165881975,6,1.4938174276251128,2.2803955353633265,0.3485298819929771,0.1064672126088226,0.0010730599815054714,0.00012122500715514446,Ýnadýyla,1,0,0.125,8,1.0,4.0,0.0,0.0,0.0,0.0,11
Ýnadýyla,1,0,0.125,8,1.0,4.0,0.0,0.0,0.0,0.0,Ýyileþtiren,1,0,0.09090909090909091,11,1.2,5.0,0.0,0.0,0.0,0.0,Dikkat,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,11
Dikkat,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,Ýnadýyla,1,0,0.125,8,1.0,4.0,0.0,0.0,0.0,0.0,Güç,1,0,0.3333333333333333,3,2.0,1.0,0.0,0.0,0.0,0.0,11
Güç,1,0,0.3333333333333333,3,2.0,1.0,0.0,0.0,0.0,0.0,Dikkat,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,Temiz,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,11
Temiz,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Güç,1,0,0.3333333333333333,3,2.0,1.0,0.0,0.0,0.0,0.0,leri,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,11
leri,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,Temiz,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,OSB,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,11
OSB,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,leri,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,TÜBÝTAK,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,7
TÜBÝTAK,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,OSB,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,Üretim,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,7
Üretim,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,TÜBÝTAK,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,ARAÞTIRMA,1,1,1.0,9,1.25,4.0,0.0,0.0,0.0,0.0,11
ARAÞTIRMA,1,1,1.0,9,1.25,4.0,0.0,0.0,0.0,0.0,Üretim,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,Çekiyor,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,7
Çekiyor,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,ARAÞTIRMA,1,1,1.0,9,1.25,4.0,0.0,0.0,0.0,0.0,BEuoDK3vRP,1,0,0.6,10,2.0,3.0,1.0,0.1,0.0,0.0,11
BEuoDK3vRP,1,0,0.6,10,2.0,3.0,1.0,0.1,0.0,0.0,Çekiyor,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,MERKEZÝ,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,11
MERKEZÝ,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,BEuoDK3vRP,1,0,0.6,10,2.0,3.0,1.0,0.1,0.0,0.0,MARMARA,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,7
MARMARA,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,MERKEZÝ,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.14152491976747303,6,1.5624236594818122,2.28862232855487,0.3568997498487198,0.10109356667921694,0.0009299853173047421,0.00010373931385226113,7
GÜÇBÝRLÝÐÝ,1,1,1.0,10,1.5,4.0,0.0,0.0,0.0,0.0,,0,0,0.1384289960784446,6,1.493919729873272,2.28055170544519,0.3485537506330259,0.1064745038848539,0.00107313346869774,0.00012122500715514446,ARAÞTIRMA,1,1,1.0,9,1.25,4.0,0.0,0.0,0.0,0.0,11
ARAÞTIRMA,1,1,1.0,9,1.25,4.0,0.0,0.0,0.0,0.0,GÜÇBÝRLÝÐÝ,1,1,1.0,10,1.5,4.0,0.0,0.0,0.0,0.0,gFI4WuS17s,0,0,0.4,10,2.5,2.0,3.0,0.3,0.0,0.0,7
gFI4WuS17s,0,0,0.4,10,2.5,2.0,3.0,0.3,0.0,0.0,ARAÞTIRMA,1,1,1.0,9,1.25,4.0,0.0,0.0,0.0,0.0,EDÝYOR,1,1,1.0,6,1.0,3.0,0.0,0.0,0.0,0.0,11
EDÝYOR,1,1,1.0,6,1.0,3.0,0.0,0.0,0.0,0.0,gFI4WuS17s,0,0,0.4,10,2.5,2.0,3.0,0.3,0.0,0.0,MOTOR,1,1,1.0,5,1.5,2.0,0.0,0.0,0.0,0.0,11
MOTOR,1,1,1.0,5,1.5,2.0,0.0,0.0,0.0,0.0,EDÝYOR,1,1,1.0,6,1.0,3.0,0.0,0.0,0.0,0.0,DEVAM,1,1,1.0,5,1.5,2.0,0.0,0.0,0.0,0.0,11
DEVAM,1,1,1.0,5,1.5,2.0,0.0,0.0,0.0,0.0,MOTOR,1,1,1.0,5,1.5,2.0,0.0,0.0,0.0,0.0,ÝÇÝN,1,1,1.0,4,1.0,2.0,0.0,0.0,0.0,0.0,11
ÝÇÝN,1,1,1.0,4,1.0,2.0,0.0,0.0,0.0,0.0,DEVAM,1,1,1.0,5,1.5,2.0,0.0,0.0,0.0,0.0,MERKEZÝ,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,11
MERKEZÝ,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,ÝÇÝN,1,1,1.0,4,1.0,2.0,0.0,0.0,0.0,0.0,MARMARA,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,7
MARMARA,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,MERKEZÝ,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,MÜKEMMELÝYET,1,1,1.0,12,1.4,5.0,0.0,0.0,0.0,0.0,7
MÜKEMMELÝYET,1,1,1.0,12,1.4,5.0,0.0,0.0,0.0,0.0,MARMARA,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.14153461192743522,6,1.5625306601433298,2.2887790620385404,0.3569241916888684,0.10110048994771983,0.0009300490062047081,0.00010373931385226113,11
Demokrasi,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,,0,0,0.13843847621788294,6,1.4940220391274752,2.2807078862221686,0.3485776209076892,0.10648179566021924,0.0010732069609226884,0.00012122500715514446,Tunaboylu,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,9
Tunaboylu,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,Demokrasi,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,MAM,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,10
MAM,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,Tunaboylu,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,Nöbeti,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,7
Nöbeti,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,MAM,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,Bahadýr,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,10
Bahadýr,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Nöbeti,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,Dr,1,0,0.5,2,2.0,0.0,0.0,0.0,0.0,0.0,10
Dr,1,0,0.5,2,2.0,0.0,0.0,0.0,0.0,0.0,Bahadýr,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,ARAÞTIRMA,1,1,1.0,9,1.25,4.0,0.0,0.0,0.0,0.0,6
ARAÞTIRMA,1,1,1.0,9,1.25,4.0,0.0,0.0,0.0,0.0,Dr,1,0,0.5,2,2.0,0.0,0.0,0.0,0.0,0.0,MARMARA,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,7
MARMARA,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,ARAÞTIRMA,1,1,1.0,9,1.25,4.0,0.0,0.0,0.0,0.0,UTUafxwGtz,1,0,0.4,10,2.3333333333333335,3.0,0.0,0.0,0.0,0.0,7
UTUafxwGtz,1,0,0.4,10,2.3333333333333335,3.0,0.0,0.0,0.0,0.0,MARMARA,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,nde,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,11
nde,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,UTUafxwGtz,1,0,0.4,10,2.3333333333333335,3.0,0.0,0.0,0.0,0.0,Baþkaný,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,11
Baþkaný,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,nde,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,MERKEZÝ,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,6
MERKEZÝ,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Baþkaný,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Doç,1,0,0.3333333333333333,3,2.0,1.0,0.0,0.0,0.0,0.0,7
Doç,1,0,0.3333333333333333,3,2.0,1.0,0.0,0.0,0.0,0.0,MERKEZÝ,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.14154430475115304,6,1.562637668132656,2.2889358062559104,0.3569486352028862,0.10110741369035424,0.0009301126994663301,0.00010373931385226112,6
Ge,1,0,0.5,2,1.0,1.0,0.0,0.0,0.0,0.0,,0,0,0.13844795700655693,6,1.4941243553882018,2.280864077694996,0.34860149281707886,0.10648908793495286,0.0010732804581806614,0.00012122500715514446,MAM,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,11
MAM,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,Ge,1,0,0.5,2,1.0,1.0,0.0,0.0,0.0,0.0,te,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,7
te,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,MAM,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,Oluþturmayý,1,0,0.09090909090909091,11,1.2,5.0,0.0,0.0,0.0,0.0,11
Oluþturmayý,1,0,0.09090909090909091,11,1.2,5.0,0.0,0.0,0.0,0.0,te,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,Ýþbirlikleri,1,0,0.08333333333333333,12,1.4,5.0,0.0,0.0,0.0,0.0,11
Ýþbirlikleri,1,0,0.08333333333333333,12,1.4,5.0,0.0,0.0,0.0,0.0,Oluþturmayý,1,0,0.09090909090909091,11,1.2,5.0,0.0,0.0,0.0,0.0,TÜBÝTAK,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,11
TÜBÝTAK,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Ýþbirlikleri,1,0,0.08333333333333333,12,1.4,5.0,0.0,0.0,0.0,0.0,6q8Lk9Pc7k,0,0,0.2,10,6.0,0.0,4.0,0.4,0.0,0.0,7
6q8Lk9Pc7k,0,0,0.2,10,6.0,0.0,4.0,0.4,0.0,0.0,TÜBÝTAK,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Amaçlýyor,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,11
Amaçlýyor,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,6q8Lk9Pc7k,0,0,0.2,10,6.0,0.0,4.0,0.4,0.0,0.0,Bilecik,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,11
Bilecik,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Amaçlýyor,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,7taFqZ5vVm,0,0,0.3,10,7.0,1.0,2.0,0.2,0.0,0.0,8
7taFqZ5vVm,0,0,0.3,10,7.0,1.0,2.0,0.2,0.0,0.0,Bilecik,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Ar,1,0,0.5,2,1.0,1.0,0.0,0.0,0.0,0.0,11
Ar,1,0,0.5,2,1.0,1.0,0.0,0.0,0.0,0.0,7taFqZ5vVm,0,0,0.3,10,7.0,1.0,2.0,0.2,0.0,0.0,,0,0,0.14155399823867193,6,1.562744683450293,2.2890925612077155,0.35697308039088804,0.10111433790715266,0.0009301763970899068,0.0001037393138522611,11
MAM,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,,0,0,0.13845743844451108,6,1.4942266786559313,2.2810202798644035,0.3486253663613068,0.10649638070908893,0.0010733539604720038,0.00012122500715514446,ilgi,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,7
ilgi,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,MAM,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,Yurt,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,11
Yurt,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,ilgi,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,5y6u7nopEE,0,0,0.2,10,0.75,4.0,3.0,0.3,0.0,0.0,8
5y6u7nopEE,0,0,0.2,10,0.75,4.0,3.0,0.3,0.0,0.0,Yurt,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,TÜBÝTAK,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,11
TÜBÝTAK,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,5y6u7nopEE,0,0,0.2,10,0.75,4.0,3.0,0.3,0.0,0.0,olan,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,2
olan,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,TÜBÝTAK,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,5rjAbh3R43,0,0,0.2,10,5.0,1.0,4.0,0.4,0.0,0.0,11
5rjAbh3R43,0,0,0.2,10,5.0,1.0,4.0,0.4,0.0,0.0,olan,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,artýyor,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,11
